2.45,0.05,180,9,12,14,16,16,18,18,18,18,18,19,20,21,22,22,22,22,24,23,22,23,24,24,24,24,21,22,22,23,23,24,24,24,24,23,24,22,23,23,22,21,23,23,23,23,22,22,22,24,22,21,22,22,23,23,22,23,24,23,22,23,22,22,23,22,21,21,21,22,22,22,23,21,21,21,21,21,20,19,18,20,19,21,19,20,19,19,19,18,18,18,18,17,18,18,18,17,16,18,17,18,18,18,18,19,19,19,20,16
2.5,0.05,180,9,13,14,16,16,17,18,19,19,20,21,22,23,22,23,23,24,24,24,24,25,25,25,25,26,23,24,24,26,25,26,23,25,24,23,24,22,23,23,23,24,25,24,25,24,24,23,23,24,24,23,23,23,23,23,22,22,22,21,22,22,20,22,22,20,21,22,22,21,23,21,22,21,21,20,20,20,20,20,21,21,21,21,20,19,19,19,19,19,18,18,18,18,18,18,18,19,20,20,20,21,20,21,22,21,22,22,22,18
2.55,0.05,180,10,12,13,16,16,18,19,18,21,22,22,23,23,23,23,23,25,25,24,24,26,25,25,26,25,24,25,25,25,26,25,25,25,24,23,22,23,23,23,24,24,25,23,23,24,24,23,23,22,21,22,22,22,23,23,22,23,22,22,22,21,21,20,21,22,22,23,23,22,23,21,22,22,23,21,20,19,19,20,20,20,21,19,19,18,18,19,18,18,18,18,18,17,18,18,18,18,20,20,21,19,21,20,21,21,22,22,24,17
2.6,0.05,180,12,14,14,16,16,18,17,18,18,19,20,21,22,23,23,23,22,22,23,24,24,23,23,23,22,23,22,23,25,24,24,24,24,24,24,22,22,20,21,22,22,24,25,25,25,25,24,23,24,22,22,21,21,22,23,22,23,25,24,22,23,23,22,22,22,23,23,23,23,22,22,22,21,22,22,22,21,22,20,20,20,19,21,20,21,20,20,19,19,19,20,20,20,20,19,19,19,18,19,19,19,19,20,19,21,23,26,19,16
2.65,0.05,180,9,13,15,15,16,18,19,18,19,19,20,19,20,19,20,20,21,23,24,23,23,25,24,24,23,24,22,22,22,21,23,24,23,24,22,22,23,23,23,22,23,22,21,22,22,23,23,22,22,24,22,22,24,22,22,22,20,21,23,21,22,23,21,22,21,21,21,21,20,21,20,22,22,22,23,20,21,19,21,22,19,20,19,18,19,19,19,20,20,18,18,19,18,18,19,19,19,19,20,20,20,21,22,22,24,24,24,23,17
2.7,0.05,180,10,13,15,16,17,17,19,20,20,20,20,21,22,22,21,22,22,22,23,24,24,25,24,24,24,24,24,25,24,24,23,23,24,24,22,24,23,23,23,22,22,21,21,21,22,23,23,23,23,23,22,23,22,23,23,22,21,22,23,23,22,24,24,22,22,23,23,23,23,23,22,22,23,23,23,23,21,20,21,21,20,20,20,19,20,21,20,20,19,20,20,19,20,19,19,20,19,20,20,21,21,21,22,23,22,25,23,23,17
2.75,0.05,180,12,15,16,17,17,18,17,19,19,20,19,20,20,21,21,22,22,23,24,24,23,23,22,23,24,23,23,23,23,24,25,24,25,25,24,23,25,22,21,21,21,21,22,22,22,21,22,21,21,22,22,21,21,19,22,22,21,23,23,24,23,24,23,24,23,22,22,21,21,22,22,23,23,24,23,24,23,23,23,20,20,20,21,21,20,20,19,20,19,19,18,18,19,19,18,20,18,18,18,18,18,18,18,19,18,19,20,18,14
2.8,0.05,180,9,12,13,16,17,18,17,18,18,20,20,21,20,21,21,22,22,24,25,25,25,25,23,23,24,23,24,23,24,22,23,24,23,23,22,22,23,23,22,23,21,22,21,22,22,23,22,23,22,21,22,22,23,22,22,21,21,20,21,23,23,22,21,22,23,22,23,22,20,20,20,21,22,22,21,22,21,21,20,20,19,19,18,19,18,19,19,18,18,18,18,17,18,18,18,18,18,18,19,19,19,20,20,21,21,21,22,24,18
2.85,0.05,180,10,14,15,16,18,17,19,19,19,19,21,21,22,21,22,22,22,21,21,22,22,22,23,23,24,23,23,23,22,22,22,21,21,21,23,22,23,23,23,22,21,22,22,20,21,20,20,20,21,23,22,21,22,21,20,20,21,21,19,19,18,19,21,21,21,20,21,20,20,20,20,20,19,19,20,20,20,20,20,19,20,18,19,19,17,19,18,18,17,17,17,18,18,18,19,19,19,18,18,18,18,19,20,21,19,20,21,21,15
2.9,0.05,180,11,14,15,16,17,18,18,19,19,20,20,20,20,22,22,22,21,22,22,24,23,23,24,24,24,24,24,23,23,24,24,23,23,22,22,23,24,23,21,22,22,21,22,21,21,21,20,20,22,22,20,22,21,21,20,20,20,20,21,19,19,19,20,21,21,22,21,21,20,22,22,21,21,20,20,20,20,21,21,21,19,18,21,20,20,20,20,19,18,17,18,18,18,18,19,18,19,20,19,19,19,19,19,19,19,20,20,19,13
