cube,condition,line,frame_count,area_mean_th1,area_std_th1,area_min_th1,area_max_th1,spatter_mean_th1,spatter_std_th1,spatter_min_th1,spatter_max_th1,area_mean_th2,area_std_th2,area_min_th2,area_max_th2,spatter_mean_th2,spatter_std_th2,spatter_min_th2,spatter_max_th2,area_mean_th3,area_std_th3,area_min_th3,area_max_th3,spatter_mean_th3,spatter_std_th3,spatter_min_th3,spatter_max_th3,area_mean_th5,area_std_th5,area_min_th5,area_max_th5,spatter_mean_th5,spatter_std_th5,spatter_min_th5,spatter_max_th5,area_mean_th10,area_std_th10,area_min_th10,area_max_th10,spatter_mean_th10,spatter_std_th10,spatter_min_th10,spatter_max_th10,area_mean_th25,area_std_th25,area_min_th25,area_max_th25,spatter_mean_th25,spatter_std_th25,spatter_min_th25,spatter_max_th25,area_mean_th50,area_std_th50,area_min_th50,area_max_th50,spatter_mean_th50,spatter_std_th50,spatter_min_th50,spatter_max_th50,area_mean_th75,area_std_th75,area_min_th75,area_max_th75,spatter_mean_th75,spatter_std_th75,spatter_min_th75,spatter_max_th75,area_mean_th100,area_std_th100,area_min_th100,area_max_th100,spatter_mean_th100,spatter_std_th100,spatter_min_th100,spatter_max_th100,area_mean_th150,area_std_th150,area_min_th150,area_max_th150,spatter_mean_th150,spatter_std_th150,spatter_min_th150,spatter_max_th150
2,3,4,377,13348.132625994695,7313.805737759121,1605.0,48081.0,672.9821979157296,143.14673202733317,330.29572649572646,1165.4152119700748,8555.527851458886,5229.898442993454,1191.0,35947.0,727.353012950452,162.82496650174596,351.4764346764346,1484.2389726409829,5769.978779840849,3779.4024185656017,888.0,25720.0,771.2543799633451,183.79301418596262,364.79706959706954,1904.8296795952783,2746.6710875331564,1671.8316288624476,648.0,11662.0,840.4749196174203,226.5166461191434,373.73699633699636,2401.1622088006898,1274.8992042440318,453.822357917485,476.0,3668.0,885.4934853586516,239.71446054257348,378.42954822954823,2088.8464193270056,630.7665782493368,153.05555811444412,278.0,1224.0,931.630226130295,261.539914299666,388.88595848595855,2295.671268334771,365.053050397878,74.65458814086962,195.0,617.0,970.4601573406159,270.36225152582415,402.13015873015877,2361.5375323554786,246.47214854111405,43.41576061050959,153.0,428.0,999.7842175714886,276.8189024992968,417.11428571428576,2409.645383951682,178.11405835543766,29.390993382630242,117.0,332.0,1023.3761968811491,280.65109064151875,431.87667887667897,2441.238999137187,94.37135278514589,14.794436782400128,60.0,199.0,1064.0314431202753,284.6565969004625,459.7172161172162,2503.069887834339
2,3,5,377,11947.572944297082,4850.831812571618,1103.0,29412.0,689.0568088278716,136.47639991088457,368.46367689483355,1244.2892156862745,7907.042440318302,3696.47630235901,862.0,21137.0,738.1472827700964,147.31132956858661,394.3739837398374,1262.734068627451,5414.6021220159155,2819.0565046556126,676.0,16469.0,774.2802871350941,153.5223420777217,409.90338541666654,1548.6176250933538,2784.809018567639,1618.9768162935052,524.0,10780.0,831.3432085057927,164.21017190733173,413.87187499999993,1743.968633308439,1244.9681697612732,457.0350752347061,397.0,5227.0,880.5268889674155,179.38997908029768,420.88385416666654,1570.865571321882,618.8806366047745,135.32418712024057,268.0,1064.0,925.1417425370039,194.9058402175809,434.67265624999993,1622.879219804951,366.42970822281166,77.00653434790848,190.0,636.0,962.0544807801338,200.77451784604568,454.83307291666654,1677.0802700675167,251.87267904509284,49.431727925634604,144.0,428.0,990.2751096862412,204.41272202529765,476.0299479166665,1782.1800450112523,183.14854111405836,34.995478362628674,109.0,336.0,1013.9112382450174,206.29059556672735,494.36458333333326,1811.1935483870961,97.76657824933687,19.367413557836514,64.0,210.0,1055.366371082415,208.1466027555285,529.9700740740742,1856.3915978994742
2,4,1,376,3585.06914893617,2027.3296988857985,487.0,15087.0,962.4947533100541,306.8204722363569,450.7723235156615,2049.5764925373132,2351.9601063829787,1059.8010356244358,306.0,5665.0,989.1981780577642,330.5250236383997,453.87237026647966,2250.66,1837.7579787234042,761.6907546947145,267.0,4861.0,1003.0572529276593,339.2381123227997,455.6030855539972,2269.412,1302.2712765957447,519.5944212356608,220.0,3844.0,1023.0351956907407,348.106629663184,459.4001870032725,2288.2400000000002,804.5398936170212,318.0060358452827,171.0,2095.0,1044.5424224136127,358.96356141985376,467.5203366058906,2389.666,378.4255319148936,133.88054292410544,116.0,1005.0,1076.5942634463986,366.6278982530513,494.10191678354363,2462.4099999999994,199.23936170212767,73.77431906011783,71.0,463.0,1103.433842154297,371.1405428309326,504.17297802711545,2484.4399999999996,126.38829787234043,48.21862083236208,53.0,340.0,1121.7448594126192,375.48789511250396,512.9911173445535,2508.3799999999997,85.76595744680851,33.50799381662845,37.0,246.0,1136.0232512588889,379.59287235432754,522.4988312295465,2561.2299999999996,40.465425531914896,16.83473727369221,13.0,155.0,1158.1773054894795,384.6740775746123,546.6750818139318,2594.8959999999997
2,4,2,386,4351.132124352332,2257.983968436034,530.0,14435.0,921.7566964826603,312.10965375045026,394.9267209474463,2490.109243697479,2939.795336787565,1407.6455232951462,457.0,7891.0,945.5666414675883,324.08119936516414,410.97652975691534,2169.941176470588,2198.821243523316,1018.4187843798484,346.0,6171.0,963.7971411400016,332.6699579507487,415.2800851970182,2206.956611570248,1480.80310880829,622.9925211759066,275.0,4454.0,985.755412998722,339.9470968419765,418.21618743343987,2274.5826446280994,875.8367875647668,359.52179204820936,207.0,2184.0,1012.563935290687,347.7582713505167,423.5615903443381,2298.4896694214876,385.5984455958549,151.3700365886804,121.0,1068.0,1053.1281744205762,367.60847624546244,438.0010649627264,2442.9132231404965,187.77202072538861,71.93080904382386,80.0,465.0,1083.5564194279043,375.0563872524215,450.42385516506937,2481.7252066115707,119.96373056994818,47.768100555103025,51.0,309.0,1100.4613929193613,379.10389605434693,459.70571529996465,2522.31611570248,81.43264248704664,33.03345567050769,33.0,234.0,1114.124909011076,382.7521342406108,468.08555200567986,2560.7871900826453,38.6839378238342,16.054750916180236,16.0,120.0,1134.8933750344902,387.0684950614964,484.11111111111126,2636.367768595042
2,4,3,376,4281.768617021276,2943.768024686056,515.0,36737.0,903.8977121769387,303.1268566669823,441.29539170506916,2355.9255583126546,2800.601063829787,1409.01845094564,333.0,9167.0,933.2131192146967,326.32252908426744,443.4801843317973,2567.5210918114144,2161.159574468085,1044.198558125469,294.0,6404.0,949.5556545574904,334.8584643126161,445.57281105990785,2592.5930521091814,1515.9867021276596,686.3328641082849,232.0,4703.0,969.9497966937321,345.56529998632556,449.51474654377887,2618.0570719602974,936.5558510638298,406.0064026691183,187.0,2398.0,994.6384664465779,357.4360051430968,456.4064516129032,2840.342431761787,429.93617021276594,184.41006044639585,120.0,1136.0,1037.3539012255524,378.7375719397466,473.3990783410138,2983.5955334987593,212.4840425531915,80.52028131350946,75.0,630.0,1072.3707664716508,392.83533492988704,494.3129032258064,3058.9801488833746,133.74202127659575,53.763023559854034,52.0,454.0,1092.4821402252956,397.39129316459406,505.54516129032265,3102.560794044665,91.71808510638297,37.047630247715986,36.0,318.0,1107.363776239819,402.718537786162,514.0935483870968,3150.198511166253,43.545212765957444,18.68931536994557,17.0,152.0,1130.9565400744873,407.88395263074506,532.0783410138249,3249.5260545905708
2,4,4,375,4439.194666666666,3199.7906443138154,558.0,37924.0,965.6870101123465,340.9014876695567,402.246632996633,2539.1175000000003,2854.816,1697.444905186616,410.0,14339.0,999.0202580287008,368.35913977417266,406.2386363636364,2840.5324999999993,2132.6453333333334,1178.0977931443363,361.0,8268.0,1017.9545101262654,380.41322878949507,407.9671717171717,2958.4875,1470.2693333333334,731.2315489133535,307.0,4486.0,1041.2531677042039,399.82246644733823,410.8417508417508,3218.8124999999995,846.072,373.8829872424437,245.0,2819.0,1072.5992290741265,415.47601394000924,419.45370370370375,3277.294999999999,409.78933333333333,176.92840252360716,133.0,1119.0,1106.006108413989,425.2359705963743,433.4671717171717,3431.3324999999995,215.32266666666666,92.5653636782619,67.0,704.0,1136.9563525409574,435.71655136996054,449.6372053872054,3564.954999999999,140.848,59.954657000103005,43.0,497.0,1155.8524111915908,438.37742101675605,465.9419191919192,3532.5299999999993,98.56,39.23115768535684,28.0,247.0,1170.6901774557086,442.3999614443388,477.74368686868684,3544.8749999999995,46.63733333333333,17.48131782472045,13.0,151.0,1196.091448749831,446.71818399495083,497.2836700336701,3570.0724999999993
2,4,5,375,5191.088,6302.56081966603,495.0,105501.0,961.3957020253903,346.6331456162413,416.410447761194,2907.8723958333326,3289.6666666666665,2101.696802321612,377.0,25146.0,993.228901497122,369.3797742377718,419.15008291873954,2889.544927536231,2535.16,1430.7755513706543,348.0,16712.0,1011.9856139855632,384.01017221384967,421.5696517412934,3092.23768115942,1829.4613333333334,910.943219876092,296.0,7174.0,1032.1035101402874,398.4477629101794,426.72305140961845,3543.260869565218,1082.0373333333334,534.0812109965633,230.0,4399.0,1066.327890642285,413.8152268539286,433.7495854063017,3600.3159420289862,471.2,202.34293003051363,149.0,1226.0,1116.2554116221704,440.92061837626915,453.8694029850746,3888.176811594203,236.63733333333334,102.65892625366563,90.0,601.0,1152.7576886494521,455.9947681079305,483.1165008291873,4095.011594202899,148.18933333333334,63.95660106318625,54.0,428.0,1175.4768496982902,462.57523918008525,504.052036199095,4117.814492753623,100.50133333333333,42.210575273133735,38.0,315.0,1192.416063973283,467.8532430802487,512.0153846153846,4135.289855072464,47.984,18.007398775688472,21.0,133.0,1218.274738852919,474.5967112929317,526.6497737556562,4179.272463768117
2,5,1,217,8839.147465437789,3465.4645303961297,613.0,19952.0,385.13002490439163,82.08467437333813,245.1543345543346,686.8580461587101,5129.7188940092165,2327.9865312417546,483.0,13533.0,427.36033170166723,91.740255402157,256.8715506715507,803.1262589928057,3172.78801843318,1453.9107539355493,406.0,9564.0,462.893457095173,107.8122644394001,261.81514041514043,865.2107093184981,1811.6082949308757,540.9027771319669,319.0,5518.0,483.4970257314573,104.69513596852256,266.1172161172162,803.1348747591518,1064.4884792626729,253.7254423539101,226.0,1925.0,508.5527020730476,111.26323937621022,269.6520146520147,972.1502890173406,535.8202764976959,112.9790974261305,153.0,1093.0,544.3276400799601,119.0318706180653,277.6979242979244,1016.672447013487,313.1981566820277,56.773155176332345,105.0,465.0,576.1572784617468,123.87151583158283,286.60610500610505,1044.998073217726,219.75115207373273,39.59475377272216,78.0,350.0,598.9795463576203,126.89445794511148,295.1840635107322,1068.9600192678224,163.64055299539172,30.799183298589178,61.0,248.0,618.2687389719105,129.4353890448499,301.13496030579245,1092.093930635838,91.30875576036867,19.356742280759878,36.0,148.0,653.5216341819943,133.45682412635827,313.49632461040875,1134.980732177264
2,5,2,216,7831.069444444444,3078.6189965198723,1134.0,22105.0,416.6059466263203,83.21119123740904,243.54065934065937,702.7969841853622,4540.75,2231.2211700596204,889.0,16234.0,456.8454861461504,91.9298460778058,251.27838827838826,799.5478225478224,2817.837962962963,1543.2719980143195,706.0,10040.0,481.6873317326591,95.44435413329376,257.42257897462457,908.3275024295432,1643.3935185185185,535.1852550100878,500.0,4470.0,501.0398276457922,98.10961266330692,261.4088555152771,874.4892086330934,983.5324074074074,220.20924154283594,352.0,1978.0,520.7342371126589,98.26853930879821,265.96582081822896,835.8465092402464,505.52314814814815,93.6684431489123,227.0,840.0,553.12824051312,103.28519290188413,274.4443293630244,933.8172484599588,296.63425925925924,55.45368882302541,159.0,511.0,583.335571684057,107.85805867896708,284.26204039357856,970.7931211498974,207.72222222222223,41.81447856046935,117.0,369.0,605.0765007286028,110.61578460800287,294.57923355774216,1003.4368583162218,154.74074074074073,31.95232860301432,89.0,292.0,623.2951309951468,113.06920071115414,301.4645261522527,1031.881930184805,85.96296296296296,20.9182385093,48.0,188.0,656.7526281207724,116.92616647081917,320.96530295183845,1090.528747433265
2,5,3,217,7653.917050691244,2931.235137430539,599.0,20651.0,411.18277605265126,81.83632481011392,251.10769230769228,863.152961980548,4291.801843317972,1957.5636301954232,502.0,13342.0,450.04127909267766,94.80563606571573,276.4315018315018,937.2903077629767,2648.451612903226,1242.3498652758226,429.0,10470.0,472.2542550024186,93.63197108076936,294.17484737484733,955.651768172888,1616.0506912442397,690.1016903707146,303.0,8125.0,491.8652574121254,96.07812611080308,299.7934065934066,955.1675977653634,947.0184331797235,305.38396113011146,237.0,3996.0,514.3793247153905,105.79572513776097,306.598778998779,1091.8107541899442,486.5253456221198,114.27741552298627,156.0,1217.0,545.2896923022776,115.2309523730288,317.9076923076923,1263.6948324022342,289.7557603686636,61.91290356709557,103.0,717.0,573.6784998963315,120.92859403176536,335.71819291819287,1336.3561452513966,203.55299539170508,38.221139261138376,75.0,376.0,594.7983090210055,125.54257710091264,350.77826617826616,1418.8016759776538,151.5299539170507,27.73774942773564,57.0,257.0,612.7450603888749,128.95261970520102,363.8014652014652,1476.5432960893856,84.07373271889401,17.60823281948916,31.0,155.0,645.5913090171072,132.71108505319043,389.06886446886443,1531.1166201117321
2,5,4,216,8205.930555555555,2642.348763987797,1286.0,15155.0,411.0518743920974,76.04787951298253,249.6188241106719,745.8810077519379,4585.967592592592,1918.9554942115187,1004.0,11732.0,457.320571023208,89.87245287499519,255.12600536193034,804.4810379241518,2738.574074074074,1174.6228488777256,773.0,8414.0,484.7491416800833,93.47096883174038,258.3072386058982,896.2370546318291,1588.3564814814815,409.9371877750948,536.0,3371.0,501.7355668510937,89.72963748820865,262.7908847184987,853.5349119611415,940.5138888888889,187.4817516840137,350.0,1532.0,521.9802999986447,91.99734861046556,268.5962466487936,911.9168184578022,483.4675925925926,89.37291238556828,226.0,814.0,552.5788579011042,97.32818965355705,276.4619302949062,956.3078324225867,284.68055555555554,44.32419278856666,154.0,418.0,581.1322652506861,102.5554846490504,286.6994638069706,1017.4814814814815,201.84722222222223,29.94469890120705,118.0,291.0,601.3971298443826,104.83708918733073,295.63378016085795,1059.191256830601,150.87037037037038,23.137708757123995,94.0,229.0,618.9443387391883,106.5865984762743,303.71340482573737,1079.4292653309049,83.69444444444444,15.06003930773812,53.0,144.0,651.651747154707,109.0867050737175,323.6155495978553,1122.544019429265
2,5,5,217,7947.608294930876,2956.170227403594,762.0,19633.0,421.9264574113655,102.50788730820075,261.0857811281517,1037.6322869955159,4594.792626728111,2099.1860301684533,593.0,14278.0,461.2397491332898,111.46480329712399,268.2695606966467,1070.0995515695067,2859.9216589861753,1380.8010926477266,477.0,11264.0,489.69498662037955,115.7822011003405,274.86145048089423,1087.5174887892376,1660.852534562212,674.6781901629802,360.0,8554.0,509.08877812174063,113.70017272991834,283.345723940733,1141.4780269058294,951.0092165898618,266.5483760622336,260.0,3876.0,531.8607259529298,120.27895131206176,290.51000779828433,1301.114798206278,484.51612903225805,88.22844754637917,174.0,969.0,562.7887884358346,128.9831310773193,299.1944372238107,1473.5973094170402,291.2258064516129,46.599179967660284,119.0,458.0,590.5301011872442,134.22296472291666,310.63088120613463,1569.7820627802687,207.35023041474653,32.508728532849226,91.0,345.0,611.073934338362,136.75260264991996,320.41798804263055,1598.8986547085199,154.8709677419355,24.486278212959636,67.0,276.0,629.1390249650249,138.61783693463167,332.0330127371978,1621.4412556053805,85.28110599078342,15.846884375135202,38.0,160.0,663.0536894050356,140.72506479348522,357.3579412529244,1670.3130044843044
2,6,1,274,3167.7773722627735,1497.7854960049285,530.0,9551.0,610.2367526435644,177.16687214463,300.918580375783,1410.5076923076922,2248.492700729927,1007.4638217506879,459.0,7348.0,622.0420601084978,182.31413683138322,302.82630480167023,1432.3057692307689,1764.8722627737227,733.587605984455,426.0,6352.0,629.9774264968455,185.21485563090286,303.9787056367433,1448.9480769230772,1283.7116788321168,468.69161815558243,377.0,4056.0,640.9693263905419,189.42506780774016,305.8250521920669,1516.8173076923076,808.948905109489,236.7005814790573,294.0,2013.0,658.3744165949377,195.8475941844031,309.26805845511495,1587.8057692307693,423.6934306569343,108.10680458564875,195.0,862.0,685.2723221562036,203.2313192997078,317.2208768267224,1637.330769230769,242.35401459854015,67.9637800860946,128.0,608.0,711.5256445011576,207.74035639718292,327.05177453027153,1674.1,168.24087591240877,48.61393052992674,91.0,440.0,729.6081927871692,210.73879714059296,336.46764091858046,1715.3884615384613,120.96715328467154,34.247739782610175,66.0,245.0,746.0185745219984,215.42618188316231,346.4158663883091,1840.580769230769,62.93795620437956,18.66042547839085,34.0,141.0,774.2056792144346,221.10873425864082,368.01294363256795,1882.6461538461535
2,6,2,272,4502.683823529412,2075.0745830047745,663.0,13006.0,711.1358787049004,219.69425163171837,336.7995464852608,1549.7091222030983,3123.9926470588234,1536.612175497484,514.0,10635.0,730.916145938236,228.7534395478589,339.95192743764176,1583.3029259896732,2384.8713235294117,1182.770738339336,453.0,9077.0,745.39636460209,233.76855849331199,345.38730158730164,1639.5335628227197,1633.0330882352941,750.386681451161,380.0,6596.0,763.6765308358226,240.99614550613362,349.8467120181406,1669.5645438898453,961.9558823529412,362.415646730118,303.0,3875.0,790.1220110142391,250.74580285099628,360.3383219954649,1726.8665413533834,473.75367647058823,146.29784908961673,201.0,1113.0,825.1432939941667,260.4344965073628,373.3845804988662,1925.0075187969924,259.4632352941176,80.33673689797978,137.0,604.0,856.966305607345,268.35669125770835,388.34965986394565,1997.456766917293,173.29779411764707,51.603511005311056,95.0,426.0,878.2813561900023,271.9647700047216,402.6836867157074,2041.0150375939847,122.80514705882354,34.58985914774338,66.0,262.0,895.8570704175404,275.73818959720944,413.12721765469485,2126.4774436090224,62.56617647058823,17.36532303771376,31.0,138.0,925.124908964156,279.2915987630958,436.5439203807875,2184.225563909774
2,6,3,273,4281.41391941392,1617.9702092132254,673.0,9974.0,692.7402129304475,189.68748337871938,309.9864217252396,1351.4267053701012,3125.8827838827838,1192.231420133757,559.0,7485.0,708.2585539652031,192.3809350595102,314.6301916932907,1380.2191582002897,2440.74358974359,904.2590637645279,487.0,5867.0,720.9095949442726,196.61515564840803,320.1701277955272,1386.9245283018863,1739.6373626373627,618.7271854643246,414.0,4629.0,737.6344733865819,201.60337596062266,326.3714057507988,1405.4107402031923,1050.857142857143,338.45729208601153,303.0,2198.0,764.0054066626544,210.18072095512628,335.4049520766773,1476.182873730043,519.2454212454212,161.38351651303157,205.0,1035.0,803.2198429191802,220.04229426987513,347.90615015974447,1593.750362844702,283.5128205128205,78.84802940084397,144.0,587.0,838.2043464374972,228.2226353363975,361.0511182108627,1615.519593613933,190.16483516483515,52.06060086765967,106.0,366.0,861.4489122459628,234.33458378745442,373.28274760383385,1639.9521044992741,135.96703296703296,37.39085230710394,82.0,272.0,880.1851992388397,238.1323187361008,384.81749201277955,1666.2438316400578,68.51648351648352,21.038964011613373,23.0,169.0,912.8749959765368,243.7408518261932,409.71725239616615,1722.1349782293175
2,6,4,273,5785.739926739927,10106.366660981981,542.0,162878.0,738.0136175224977,273.759479807416,307.26713395638626,2012.898016997167,3742.6996336996335,2728.844478560177,432.0,36917.0,768.803034582524,326.5796424469219,313.82204049844233,2697.1843137254905,2891.058608058608,1636.76286773918,405.0,15948.0,784.0173786710969,347.3664235841679,321.26518691588774,3266.3764705882345,2012.5421245421246,1098.2706215298817,352.0,10036.0,805.5933980070301,358.1338238531643,325.6876947040498,3412.470588235294,1129.5860805860807,471.57389123850464,284.0,3659.0,841.8702075719235,390.7500726106981,330.7959501557632,3948.4470588235286,571.0439560439561,226.25080472629213,217.0,1686.0,882.5273171795045,407.0814826446315,341.33956386292834,4046.3960784313717,312.2600732600733,121.5653479701385,146.0,867.0,921.0640841293762,425.1868948346206,355.5774922118379,4329.1176470588225,200.25641025641025,68.90493667173965,82.0,584.0,949.4290166033281,438.9623144909659,368.1795171339563,4411.3019607843125,137.62271062271063,41.36906788009502,58.0,347.0,971.3061234616417,444.4573403177656,381.3843457943924,4429.0039215686265,68.96336996336996,18.6598267524351,23.0,144.0,1004.764833132431,448.98174044007277,407.5654205607476,4491.29019607843
2,6,5,273,4907.879120879121,2515.684953961056,688.0,17267.0,761.7546167115119,276.12387824152785,341.3906718014548,2093.662436548224,3380.3846153846152,1683.4738728719358,588.0,11128.0,785.6588088505591,294.0345185498514,343.0154043645699,2197.5456852791885,2533.4945054945056,1217.7896542142253,528.0,7811.0,802.6718148283406,306.98449476408996,344.9015832263586,2455.02538071066,1709.6263736263736,754.8258559810637,456.0,5047.0,822.6736377491975,312.0965747173176,348.8994437312794,2487.159898477158,975.1465201465202,311.26610254002077,353.0,2074.0,851.1721995135163,324.72311501021295,354.5909285408643,2642.718274111676,481.9120879120879,141.78183067502,247.0,1001.0,887.3829692442573,331.7232230086671,368.96833547282836,2668.3451776649754,277.5201465201465,83.88838169334724,152.0,626.0,917.207462084273,335.0772828412288,384.56011981172435,2699.487309644671,188.1904761904762,54.00604006506593,107.0,375.0,939.5794237477564,341.0367580468273,397.7240051347882,2741.941624365483,134.86813186813185,36.48951140119074,72.0,291.0,958.1660492708246,345.72639378991414,409.1125374411638,2778.9390862944165,70.66666666666667,20.089786250717342,35.0,175.0,989.352739712869,349.39771395374174,433.41206675224646,2825.553299492386
2,7,1,400,47627.335,58155.08142783204,1442.0,210262.0,1785.1400656110013,629.916829739038,241.4497991967871,3148.3533568904595,13649.39,23948.22895754298,911.0,131351.0,2407.286061581193,679.6866132647842,787.3211829436041,4382.281368821293,5679.7275,9302.540457490297,820.0,127425.0,2600.3078736548896,850.3400196061885,802.4091223220457,5207.4070796460155,2799.2325,1577.4894860010163,466.0,10896.0,2698.6901601356426,950.3391134003489,809.652384243262,5874.292553191488,1503.8775,693.3060597555383,325.0,3939.0,2770.8130792250986,1002.238985543272,823.2584657912922,6428.0983606557365,664.9825,272.88833282819184,202.0,1603.0,2845.4016949222178,1025.2270417227382,853.3191196698765,6550.50819672131,330.3625,139.73067341765014,123.0,938.0,2900.0688891684945,1040.247584567822,867.3968363136178,6718.950819672131,201.14,85.07070823732455,84.0,672.0,2933.3124110814533,1046.7699414428214,878.5378266850071,6745.049180327867,137.7825,57.5669192657554,62.0,488.0,2955.3292971887136,1053.0737568856787,892.2874828060524,6773.68306010929,66.7275,24.96043356494434,27.0,193.0,2989.7324603003512,1062.367454552602,913.5369730476848,6850.573770491803
2,7,2,400,41051.17,57949.26171260597,1347.0,210560.0,1630.8940957905422,614.508878452504,245.84362139917704,3606.814126394051,11975.8325,23390.645102143797,1125.0,197406.0,2160.6592272991907,770.7633448769463,432.5802469135803,4055.596899224806,4458.735,5219.019681872735,806.0,75788.0,2356.8580813972208,994.6953778417128,694.3911949685536,5356.220000000001,2431.5125,1282.5717172321204,614.0,13699.0,2417.77785218713,1053.229732305722,698.6886792452832,6073.345679012346,1513.0425,619.6510152446698,428.0,3483.0,2463.2292312643676,1082.5792115780316,707.0666666666667,6448.117283950619,745.9925,332.8690920523412,252.0,1848.0,2534.349516944039,1117.209943451507,727.1723270440251,6477.2469135802485,352.3275,149.0479125776339,141.0,850.0,2602.006994865743,1140.7772053863102,747.6459119496857,6520.876543209879,217.965,90.66561517466255,96.0,567.0,2636.2048758941137,1148.246773975424,755.9188679245284,6539.629629629631,145.5475,54.75963608124144,70.0,364.0,2662.1299703023296,1153.1434022447656,765.7295597484277,6564.90740740741,70.8025,24.012569494954096,26.0,162.0,2698.542727018345,1159.2751667529901,784.6559748427675,6621.9814814814845
2,7,3,400,50368.735,64052.6910935815,1843.0,215342.0,1648.9625000124129,639.871519538624,260.5314960629922,3423.2150943396223,17946.7975,29251.023070509753,1251.0,146641.0,2242.1411750644957,607.3425197402619,965.6915167095116,3823.6148148148136,6852.42,10106.810517596537,908.0,138371.0,2557.2160534118725,948.2123430431868,969.6572407883463,5884.646153846153,3483.275,2326.118198711106,756.0,18632.0,2680.459367554641,1083.5821818511765,975.9614395886889,6209.723404255321,1824.06,824.0785863010881,523.0,5380.0,2790.391559568296,1175.7285284558945,1003.7977720651244,6501.395833333336,799.635,345.825833007021,294.0,2364.0,2894.6480487182876,1209.7633122359707,1031.3796058269065,6777.364583333335,403.83,180.07289107469788,161.0,1181.0,2959.9384949146315,1230.0688954690572,1070.325621251071,6817.442708333335,247.955,108.04852139201165,96.0,725.0,3000.4152117237145,1239.532419159168,1149.7702702702704,6873.192708333335,162.17,64.65196130048956,66.0,423.0,3030.991368133652,1247.4045135826993,1160.3577106518285,6922.786458333335,74.8375,29.628130108901576,35.0,223.0,3072.6468110472574,1255.2186379965424,1178.62559618442,7008.026041666668
2,7,4,400,56675.7825,64780.01912947536,1749.0,207342.0,1652.312860666243,631.9785950701131,253.3387096774194,2917.51953125,19080.015,37946.906645598596,873.0,206633.0,2336.2152910763875,721.3282556285805,389.769696969697,4261.978723404255,7568.375,15577.474475805602,712.0,113159.0,2629.4527060303667,887.5181482806665,980.7238454288407,5157.658031088084,3100.8525,3328.9992896880813,551.0,31313.0,2780.283272361554,1133.2174913799643,990.9293119698398,7657.145038167939,1635.9275,796.9289568360219,380.0,5255.0,2857.4197071721883,1240.3665118308397,1008.1093308199811,8694.915384615386,792.2975,418.6301517972039,253.0,2523.0,2933.109813092922,1279.0285086350084,1025.1903864278984,8784.400000000001,384.04,172.7075661342027,151.0,956.0,3003.149358870381,1330.3689885418266,1046.1734213006598,9209.561538461541,242.19,108.5696499948305,104.0,655.0,3040.451014818418,1344.9201828320706,1060.2808671065034,9427.123076923079,167.0675,74.72033152864086,75.0,486.0,3067.405317566192,1353.0142229611865,1069.2620169651273,9457.430769230772,83.9025,33.16599152369789,44.0,227.0,3108.067955497727,1366.484323652041,1092.0933081998114,9498.623076923079
2,7,5,400,43214.995,53055.61491647209,1604.0,207431.0,1694.3928225038412,522.4906271545041,266.5807860262009,3042.4871134020623,13292.62,22553.35377567159,1231.0,198894.0,2220.771304407672,650.4228218743057,457.52173913043475,4254.054644808744,5959.3175,7753.285691672514,765.0,88761.0,2400.6348801454656,821.819190969837,863.9806351665375,5284.874999999999,3030.6775,1558.4702590982447,598.0,16967.0,2500.187984229512,939.2934272672079,880.6553059643686,6528.308219178081,1587.605,619.317292649737,452.0,3525.0,2572.4903641442756,959.4575640029096,909.4980635166538,6888.410958904108,732.0625,280.3237121503459,266.0,1641.0,2644.7074041507185,969.0182544338442,953.8148721920992,6988.965753424658,363.34,153.2363351167079,155.0,1095.0,2702.95709241171,974.2331413954033,973.5128630705394,7031.102739726027,234.085,99.4600561783473,104.0,750.0,2735.244360805905,978.7561583047977,985.5502074688796,7166.9726027397255,162.78,60.98509326056655,77.0,390.0,2760.1793829785124,981.6185190156976,997.2124481327801,7194.260273972603,80.055,28.563385216041887,43.0,245.0,2800.4674228072317,985.1144157158527,1018.2265560165974,7340.863013698629
